VideoName,ShotSeq,HitFrame,Hitter,RoundHead,Backhand,BallHeight,LandingX,LandingY,HitterLocationX,HitterLocationY,DefenderLocationX,DefenderLocationY,BallType,Winner
00208.mp4,2,42,B,2,2,2,687,256,717,526,678,346,6,X
00208.mp4,3,105,B,2,1,2,472,488,498,551,562,300,6,X
00208.mp4,4,134,A,2,2,2,541,273,538,370,546,550,9,X
00208.mp4,5,171,B,2,2,2,834,394,844,625,679,341,4,X
00208.mp4,6,198,A,2,1,2,781,328,787,368,736,581,6,X
00208.mp4,7,227,B,2,2,2,832,408,815,510,730,360,8,X
00208.mp4,8,259,A,2,1,2,0,0,636,315,670,511,1,X
00208.mp4,9,270,A,2,2,1,0,0,624,309,632,529,5,X
00208.mp4,10,308,A,2,1,2,680,362,667,308,654,550,1,A
00209.mp4,1,8,B,2,1,2,0,0,620,540,562,345,1,X
00209.mp4,2,64,B,2,2,2,690,322,703,539,673,339,6,X
00209.mp4,3,87,A,2,2,2,646,237,636,362,612,543,9,X
00209.mp4,4,119,B,2,2,1,826,406,815,639,721,330,7,X
00209.mp4,5,158,B,2,2,2,805,408,786,549,731,335,6,X
00209.mp4,6,214,B,2,2,2,411,292,425,482,531,303,6,B
00210.mp4,1,4,B,2,1,2,592,495,578,599,676,414,1,X
00210.mp4,2,18,B,2,1,2,603,373,569,596,680,413,1,X
00210.mp4,3,36,A,2,1,2,686,338,683,429,670,596,8,X
00210.mp4,4,61,B,1,2,1,482,315,506,591,617,405,5,X
00210.mp4,5,75,A,2,2,2,462,290,488,398,476,625,6,X
00210.mp4,6,104,A,2,1,2,443,485,522,404,474,564,8,X
00210.mp4,7,144,A,2,2,1,491,220,483,380,534,588,7,X
00210.mp4,8,166,B,2,2,2,786,362,743,588,629,384,6,X
00210.mp4,9,184,A,2,2,1,791,243,796,397,752,582,6,X
00210.mp4,10,206,B,2,2,2,858,431,835,572,754,404,6,X
00210.mp4,11,245,A,1,2,1,750,208,724,352,771,578,3,X
00210.mp4,12,264,B,2,1,2,0,0,568,582,744,373,8,A
00211.mp4,1,8,B,2,1,2,0,0,616,555,525,346,1,X
00211.mp4,2,40,A,2,1,2,0,0,527,373,564,554,6,X
00211.mp4,3,81,A,2,2,2,492,282,519,329,537,634,6,X
00211.mp4,4,113,B,2,2,2,511,373,503,524,562,333,6,X
00211.mp4,5,142,A,2,1,2,507,318,505,383,568,524,8,X
00211.mp4,6,178,B,1,2,1,466,320,464,613,556,346,3,X
00211.mp4,7,216,A,1,2,1,507,187,507,298,547,573,5,X
00211.mp4,8,260,A,2,1,2,757,298,730,365,701,553,6,X
00211.mp4,9,291,B,2,2,2,841,437,820,520,708,348,8,X
00211.mp4,10,334,A,1,2,1,572,133,562,302,626,536,3,X
00211.mp4,11,353,B,2,1,2,445,491,440,554,555,306,6,X
00211.mp4,12,378,A,2,2,2,0,0,508,378,525,560,6,X
00211.mp4,13,413,B,1,2,1,438,308,448,602,548,346,3,X
00211.mp4,14,470,B,2,2,2,793,500,776,563,591,296,6,X
00211.mp4,15,502,A,2,1,2,751,298,724,364,720,558,6,X
00211.mp4,16,537,B,2,2,2,895,497,868,634,735,348,6,X
00211.mp4,17,562,A,2,1,2,533,298,602,356,671,621,6,X
00211.mp4,18,576,A,2,2,2,512,288,509,368,596,595,8,X
00211.mp4,19,601,B,2,1,2,516,418,539,512,570,351,8,X
00211.mp4,20,670,B,2,1,2,851,496,802,543,576,296,6,A
00212.mp4,1,24,A,2,1,2,0,0,626,377,496,496,1,X
00212.mp4,2,52,B,2,1,2,651,313,648,461,622,372,8,X
00212.mp4,3,74,A,2,1,2,0,0,689,396,648,474,8,X
00212.mp4,4,95,A,2,1,2,808,335,754,390,804,428,6,B
00213.mp4,1,41,A,2,2,2,622,306,634,457,570,610,2,X
00213.mp4,2,79,B,2,2,2,0,0,428,658,607,444,2,X
00213.mp4,3,101,B,2,2,1,496,378,521,654,572,437,5,X
00213.mp4,4,118,A,2,2,2,460,363,451,434,487,622,6,X
00213.mp4,5,146,B,2,2,2,536,394,504,589,574,435,6,X
00213.mp4,6,221,B,1,2,1,446,386,453,636,570,428,3,X
00213.mp4,7,269,B,2,2,2,457,441,452,580,546,441,6,X
00213.mp4,8,298,A,2,2,2,422,423,462,462,434,562,8,X
00213.mp4,9,320,B,2,2,2,0,0,469,553,496,469,8,X
00213.mp4,10,333,A,2,2,2,0,0,504,468,432,545,8,B
00214.mp4,1,8,A,2,1,2,0,0,631,341,483,540,1,X
00214.mp4,2,34,B,2,2,2,616,330,645,513,615,332,6,X
00214.mp4,3,71,B,2,2,2,670,379,745,575,704,290,6,X
00214.mp4,4,100,A,2,2,2,728,252,739,342,726,557,1,X
00214.mp4,5,128,B,2,1,2,525,301,495,506,602,344,8,X
00214.mp4,6,208,A,2,2,1,0,0,622,316,502,513,1,A
00215.mp4,1,11,B,2,1,2,0,0,609,586,530,445,1,X
00215.mp4,2,39,A,2,2,2,562,298,534,462,585,595,8,X
00215.mp4,3,88,B,2,2,1,507,375,477,662,580,439,5,X
00215.mp4,4,105,A,2,2,2,506,362,527,440,513,628,6,X
00215.mp4,5,131,B,2,2,2,653,451,663,597,653,437,6,X
00215.mp4,6,161,A,2,1,2,836,391,799,465,704,593,6,X
00215.mp4,7,192,B,2,2,2,821,412,792,557,759,444,6,X
00215.mp4,8,221,A,2,1,2,821,427,828,482,750,559,8,X
00215.mp4,9,251,B,2,2,2,845,426,835,566,768,458,8,X
00215.mp4,10,286,A,1,2,1,806,216,805,407,750,581,3,X
00215.mp4,11,306,B,2,1,2,478,413,514,595,709,411,6,X
00215.mp4,12,336,A,2,2,2,446,348,480,431,459,600,6,X
00215.mp4,13,371,B,2,1,2,471,473,513,568,550,431,8,X
00215.mp4,14,410,A,2,1,2,818,437,786,496,645,551,8,X
00215.mp4,15,442,A,2,2,2,521,402,858,527,0,0,9,X
00215.mp4,16,451,A,2,1,2,441,422,906,533,0,0,8,A
00216.mp4,1,31,A,2,1,2,611,241,609,299,597,515,1,X
00216.mp4,2,55,B,2,1,2,522,295,516,476,612,295,6,X
00216.mp4,3,88,B,2,2,2,123,131,617,457,138,265,6,X
00216.mp4,4,111,A,2,2,2,510,192,112,269,585,444,6,B
00217.mp4,1,33,A,2,1,2,1137,280,672,377,582,489,1,X
00217.mp4,2,54,B,2,2,2,468,358,474,469,617,374,6,X
00217.mp4,3,83,A,2,1,1,542,303,556,366,533,476,7,X
00217.mp4,4,102,B,2,2,2,0,0,470,504,580,368,6,X
00217.mp4,5,114,B,2,2,1,347,276,356,563,593,372,7,X
00217.mp4,6,173,B,2,2,2,462,400,462,502,599,362,6,X
00217.mp4,7,200,A,2,1,2,768,341,737,380,711,484,8,X
00217.mp4,8,256,A,2,2,2,926,359,692,369,818,531,6,X
00217.mp4,9,274,A,2,1,2,1182,307,694,368,771,465,1,A
00218.mp4,1,10,B,2,1,2,0,0,610,538,561,329,1,X
00218.mp4,2,30,B,2,1,2,576,225,605,532,559,328,1,X
00218.mp4,3,58,A,2,2,1,525,152,552,300,553,525,7,X
00218.mp4,4,78,B,2,1,2,528,106,581,522,575,295,6,X
00218.mp4,5,106,A,2,1,2,756,302,765,353,632,525,8,X
00218.mp4,6,136,B,1,2,1,538,293,481,583,632,324,5,X
00218.mp4,7,184,A,2,1,2,631,361,650,328,659,516,6,X
00218.mp4,8,212,A,2,2,2,0,0,586,352,555,518,8,X
00218.mp4,9,236,B,2,1,2,456,391,479,486,573,342,8,X
00218.mp4,10,259,A,2,1,2,0,0,616,311,533,483,6,X
00218.mp4,11,297,B,2,2,1,634,362,600,542,703,279,5,X
00218.mp4,12,324,A,2,1,2,736,268,769,352,698,520,6,X
00218.mp4,13,365,B,2,1,1,456,246,461,609,609,316,3,X
00218.mp4,14,387,A,2,1,1,0,0,580,309,533,608,6,A
00219.mp4,1,26,B,2,2,2,0,0,639,581,507,395,2,X
00219.mp4,2,40,B,2,1,2,0,0,624,581,508,395,2,X
00219.mp4,3,67,A,2,2,1,0,0,510,378,629,581,3,X
00219.mp4,4,96,A,2,2,1,0,0,524,354,569,590,3,X
00219.mp4,5,114,A,2,2,1,513,216,533,354,559,584,5,X
00219.mp4,6,133,A,2,1,2,445,520,564,383,473,585,8,X
00219.mp4,7,170,A,2,2,1,526,132,522,339,554,586,5,X
00219.mp4,8,196,B,2,2,2,947,598,801,587,640,381,8,A
00220.mp4,1,41,B,2,2,2,667,295,677,508,674,291,1,X
00220.mp4,2,84,B,2,2,1,581,11,574,525,644,257,5,X
00220.mp4,3,113,B,2,2,1,523,267,551,620,615,282,7,X
00220.mp4,4,156,B,2,2,2,0,0,642,534,688,252,6,X
00220.mp4,5,171,B,2,2,1,0,0,741,567,697,248,5,X
00220.mp4,6,209,A,2,2,2,722,238,702,282,768,610,6,X
00220.mp4,7,224,B,2,2,2,691,278,670,532,701,286,6,X
00220.mp4,8,232,B,2,2,2,0,0,639,517,639,285,6,X
00220.mp4,9,239,A,2,2,2,0,0,635,287,634,502,6,X
00220.mp4,10,259,B,2,2,1,764,264,738,503,56,291,5,X
00220.mp4,11,296,A,2,2,1,732,157,136,288,713,526,5,X
00220.mp4,12,307,B,2,2,2,821,308,728,519,145,290,6,X
00220.mp4,13,320,B,2,1,2,868,472,846,524,173,290,6,A
00221.mp4,1,18,B,2,2,2,678,326,681,510,663,290,1,X
00221.mp4,2,74,B,2,2,1,561,276,596,603,592,280,5,X
00221.mp4,3,110,B,2,1,2,760,340,740,498,688,284,8,X
00221.mp4,4,141,A,2,2,1,741,161,749,262,765,503,7,X
00221.mp4,5,177,B,2,2,2,0,0,704,555,621,270,5,X
00221.mp4,6,196,A,2,2,2,0,0,613,284,665,576,6,X
00221.mp4,7,216,B,2,2,2,622,286,591,492,614,288,6,X
00221.mp4,8,270,B,2,1,2,401,650,482,559,548,277,4,A
00222.mp4,1,9,A,2,1,2,0,0,674,327,583,530,1,X
00222.mp4,2,41,B,2,1,2,0,0,599,527,674,327,1,X
00222.mp4,3,64,A,2,1,2,716,297,722,353,682,526,8,X
00222.mp4,4,90,B,2,2,1,0,0,652,560,633,317,5,X
00222.mp4,5,142,A,2,1,2,718,315,731,339,658,509,6,X
00222.mp4,6,172,B,2,2,2,707,290,717,477,712,346,6,X
00222.mp4,7,213,A,2,2,1,568,175,568,293,555,509,7,X
00222.mp4,8,242,B,2,2,2,831,426,802,518,671,305,6,X
00222.mp4,9,271,A,1,2,1,773,141,769,292,744,511,3,X
00222.mp4,10,293,B,2,2,2,845,462,846,543,737,299,6,X
00222.mp4,11,320,A,2,1,2,0,0,628,328,774,521,6,A
00223.mp4,1,70,A,2,2,2,592,285,76,354,601,517,1,X
00223.mp4,2,91,B,2,2,2,546,336,538,485,183,382,6,X
00223.mp4,3,125,A,2,2,1,554,186,183,382,548,498,7,X
00223.mp4,4,150,B,2,2,2,827,363,810,516,637,268,6,X
00223.mp4,5,205,B,2,2,1,831,23,780,539,754,254,5,X
00223.mp4,6,226,B,1,2,1,789,275,776,601,701,269,3,X
00223.mp4,7,260,A,2,2,1,562,167,589,265,608,547,3,X
00223.mp4,8,269,B,2,2,2,528,191,537,528,586,263,6,X
00223.mp4,9,287,B,2,1,2,488,351,512,482,182,381,6,X
00223.mp4,10,324,A,2,2,1,746,145,182,381,696,490,7,X
00223.mp4,11,350,B,1,2,1,858,276,854,563,182,382,3,X
00223.mp4,12,384,A,1,2,1,753,131,773,255,752,537,5,X
00223.mp4,13,403,B,2,2,2,493,448,521,525,709,254,6,X
00223.mp4,14,482,B,2,2,1,452,358,464,622,592,295,7,X
00223.mp4,15,517,A,1,2,1,722,105,182,382,673,539,5,X
00223.mp4,16,533,B,2,2,1,0,0,665,538,118,383,3,X
00223.mp4,17,541,B,2,2,1,0,0,715,557,119,382,5,X
00223.mp4,18,565,B,1,2,1,830,332,784,602,182,383,3,X
00223.mp4,19,598,A,2,2,1,536,171,547,267,614,539,7,X
00223.mp4,20,639,B,2,2,1,489,251,486,607,183,382,5,X
00223.mp4,21,691,B,2,2,1,0,0,682,543,124,259,6,X
00223.mp4,22,718,B,1,2,1,880,341,923,600,181,248,3,X
00223.mp4,23,751,A,2,2,1,540,162,569,266,70,441,3,X
00223.mp4,24,780,B,2,2,2,486,323,507,472,110,230,6,X
00223.mp4,25,808,A,2,2,2,500,295,52,243,537,448,8,X
00223.mp4,26,832,B,2,2,2,473,313,506,429,32,249,6,X
00223.mp4,27,862,A,2,2,2,0,0,0,261,538,454,2,X
00223.mp4,28,906,B,2,2,1,540,268,497,523,549,256,7,X
00223.mp4,29,957,A,2,2,2,0,0,0,0,481,627,3,B
00224.mp4,1,33,A,2,2,2,645,178,672,433,693,619,2,X
00224.mp4,2,74,B,2,2,1,0,0,691,657,620,403,3,X
00224.mp4,3,95,B,2,2,1,772,327,799,659,703,394,3,X
00224.mp4,4,128,A,2,2,1,526,193,532,360,573,597,5,X
00224.mp4,5,174,A,2,1,2,833,300,790,427,704,593,8,X
00224.mp4,6,196,B,2,2,2,0,0,631,615,703,421,6,X
00224.mp4,7,224,B,2,2,1,912,356,918,656,731,407,3,X
00224.mp4,8,245,A,2,2,1,691,268,691,401,697,612,6,X
00224.mp4,9,265,B,2,1,2,493,461,528,569,656,406,8,X
00224.mp4,10,293,A,2,2,2,483,408,527,422,519,559,8,X
00224.mp4,11,322,A,2,2,2,0,0,443,463,506,541,8,B
00225.mp4,1,11,A,2,1,2,656,288,663,358,665,543,1,X
00225.mp4,2,45,A,2,1,2,773,293,742,369,720,536,8,X
00225.mp4,3,66,B,2,2,2,776,378,755,536,716,354,6,X
00225.mp4,4,130,A,2,1,2,0,0,460,280,584,553,5,A
00226.mp4,1,27,B,2,1,2,1097,252,677,490,614,378,1,X
00226.mp4,2,52,A,2,2,2,0,0,557,383,590,495,6,X
00226.mp4,3,79,B,2,1,2,476,381,495,459,570,379,6,X
00226.mp4,4,120,A,2,2,1,1091,275,669,361,635,458,5,X
00226.mp4,5,128,A,2,2,2,641,218,638,358,680,476,9,X
00226.mp4,6,175,B,2,2,1,870,311,893,594,668,373,7,X
00226.mp4,7,201,A,2,2,2,533,366,530,382,613,529,8,X
00226.mp4,8,234,B,2,2,1,410,178,400,590,590,374,7,X
00226.mp4,9,266,A,1,2,1,552,260,537,367,1217,498,3,X
00226.mp4,10,307,B,2,2,1,990,341,931,591,680,374,7,X
00226.mp4,11,330,A,2,2,2,1216,196,738,377,822,539,6,X
00226.mp4,12,365,B,2,2,2,971,251,556,443,686,379,6,X
00226.mp4,13,388,B,2,2,1,481,277,501,425,483,401,4,X
00226.mp4,14,435,A,2,1,2,1080,136,502,425,0,0,8,B
00227.mp4,1,24,A,2,1,2,1147,276,672,378,575,500,1,X
00227.mp4,2,45,B,2,1,2,566,348,572,478,606,375,1,X
00227.mp4,3,71,A,2,2,2,526,348,548,385,527,473,8,X
00227.mp4,4,123,A,2,1,2,0,0,0,0,501,441,8,X
00227.mp4,5,138,A,2,2,2,1088,231,578,451,614,720,8,X
00227.mp4,6,194,B,2,2,2,1173,132,527,458,671,371,6,B
00228.mp4,1,5,B,2,1,2,0,0,585,578,681,408,1,X
00228.mp4,2,65,B,2,2,1,807,362,800,609,710,393,7,X
00228.mp4,3,106,B,2,2,2,0,0,746,575,669,402,8,X
00228.mp4,4,131,A,2,1,2,803,300,810,439,795,572,8,X
00228.mp4,5,167,B,2,2,1,556,293,501,625,611,403,3,X
00228.mp4,6,200,A,1,2,1,786,213,793,355,677,599,3,X
00228.mp4,7,216,B,2,2,2,886,395,838,590,801,371,8,X
00228.mp4,8,252,B,2,1,2,896,411,903,587,860,429,6,X
00228.mp4,9,268,A,2,1,2,0,0,834,441,766,588,6,A
00229.mp4,1,10,B,2,1,2,0,0,604,551,678,342,1,X
00229.mp4,2,72,A,2,2,1,0,0,709,292,604,558,3,X
00229.mp4,3,88,A,2,2,1,677,186,696,296,701,548,5,X
00229.mp4,4,107,B,2,1,2,523,452,500,558,654,307,6,X
00229.mp4,5,136,A,2,1,2,0,0,630,380,556,529,6,A
00230.mp4,1,7,A,2,2,2,648,203,659,457,719,616,2,X
00230.mp4,2,33,B,2,2,2,0,0,686,654,605,448,2,X
00230.mp4,3,85,A,2,1,2,827,367,825,436,748,622,6,X
00230.mp4,4,110,B,2,2,2,841,358,818,583,744,439,6,X
00230.mp4,5,137,A,1,2,1,769,247,791,407,773,585,3,X
00230.mp4,6,159,B,2,1,2,503,455,507,592,722,423,6,X
00230.mp4,7,192,A,2,2,2,482,387,466,464,521,600,8,X
00230.mp4,8,217,B,2,1,2,432,231,456,556,515,465,8,X
00230.mp4,9,257,A,2,2,2,0,0,0,0,424,649,2,X
00230.mp4,10,325,B,2,2,1,477,336,459,640,564,431,3,X
00230.mp4,11,375,B,2,2,2,422,412,444,604,481,419,6,X
00230.mp4,12,395,A,2,2,2,0,0,432,454,463,599,9,X
00230.mp4,13,422,B,2,2,2,798,429,819,582,638,464,8,X
00230.mp4,14,466,A,2,2,1,628,220,627,400,640,587,3,X
00230.mp4,15,494,B,2,2,2,906,532,851,579,618,411,6,X
00230.mp4,16,526,B,2,1,1,948,552,0,0,919,536,2,A
00231.mp4,1,7,A,2,1,2,0,0,604,433,732,593,1,X
00231.mp4,2,30,B,2,2,2,730,396,692,561,711,425,1,X
00231.mp4,3,73,A,2,1,1,808,317,826,396,746,588,3,B
00232.mp4,1,27,A,2,2,2,0,0,558,377,605,486,1,X
00232.mp4,2,50,A,2,1,1,551,308,564,376,583,495,6,X
00232.mp4,3,71,B,2,1,2,476,380,490,450,579,378,6,X
00232.mp4,4,116,A,2,2,1,720,257,726,355,680,482,5,X
00232.mp4,5,137,B,2,2,2,888,412,860,485,722,360,6,X
00232.mp4,6,171,A,2,2,2,800,323,783,390,810,479,7,X
00232.mp4,7,205,B,2,2,2,328,390,357,576,628,377,4,X
00232.mp4,8,242,B,2,2,2,456,395,482,504,564,368,6,X
00232.mp4,9,271,A,2,2,1,497,316,493,381,512,492,7,X
00232.mp4,10,301,A,2,2,1,0,0,595,381,617,510,7,X
00232.mp4,11,326,B,2,1,2,736,350,780,466,706,374,8,X
00232.mp4,12,354,A,2,1,2,0,0,684,393,658,462,8,X
00232.mp4,13,379,B,2,2,2,0,0,647,529,688,381,6,X
00232.mp4,14,384,B,2,2,2,0,0,651,532,674,378,6,X
00232.mp4,15,427,A,2,2,2,0,0,544,378,775,540,6,X
00232.mp4,16,489,A,2,2,2,511,356,538,377,468,524,8,X
00232.mp4,17,515,B,2,2,2,0,0,435,569,572,376,7,X
00232.mp4,18,550,A,2,2,2,766,313,745,374,517,577,6,X
00232.mp4,19,627,B,2,2,2,987,519,822,499,718,369,6,X
00232.mp4,20,648,B,2,2,2,0,0,759,503,693,375,7,A
00233.mp4,1,25,A,2,1,2,0,0,611,375,711,495,1,X
00233.mp4,2,74,A,2,1,2,655,325,656,376,708,491,1,X
00233.mp4,3,106,B,1,2,1,878,241,818,486,678,375,9,X
00233.mp4,4,159,A,2,2,1,741,241,757,347,763,507,5,X
00233.mp4,5,175,B,2,2,2,889,395,918,518,755,368,6,X
00233.mp4,6,201,A,2,2,1,775,352,787,390,735,503,6,X
00233.mp4,7,237,B,2,1,2,416,366,441,567,616,374,6,X
00233.mp4,8,264,A,2,2,2,980,213,635,399,669,503,6,X
00233.mp4,9,313,A,2,2,1,0,0,626,375,537,505,5,X
00233.mp4,10,334,B,2,1,2,0,0,596,482,638,369,6,X
00233.mp4,11,370,A,2,2,1,555,275,566,362,571,487,3,X
00233.mp4,12,421,A,2,2,2,550,325,544,375,502,525,6,X
00233.mp4,13,482,A,2,1,2,782,336,748,383,703,492,8,X
00233.mp4,14,569,A,2,2,2,1176,325,577,363,671,513,9,X
00233.mp4,15,576,A,2,1,2,0,0,528,363,569,508,1,X
00233.mp4,16,600,A,2,2,2,0,0,518,364,536,481,5,B
00234.mp4,1,41,A,2,1,2,996,160,670,376,803,497,1,X
00234.mp4,2,64,B,2,2,2,0,0,676,472,626,376,6,X
00234.mp4,3,100,A,2,1,1,0,0,686,349,635,478,7,X
00234.mp4,4,136,B,2,2,2,1233,290,1280,435,684,369,4,X
00234.mp4,5,172,B,2,2,2,1029,170,720,487,681,374,8,X
00234.mp4,6,199,A,2,2,1,546,286,542,366,559,480,5,X
00234.mp4,7,224,B,2,2,2,444,161,484,554,563,367,5,X
00234.mp4,8,249,A,2,2,2,1121,193,667,372,502,605,6,X
00234.mp4,9,259,A,2,2,2,1108,260,629,376,500,558,7,B
00235.mp4,1,56,A,2,1,2,570,321,594,421,595,596,8,X
00235.mp4,2,64,A,2,2,2,527,293,524,421,567,593,6,X
00235.mp4,3,87,B,2,1,2,417,427,447,553,539,413,8,X
00235.mp4,4,117,A,2,2,2,460,253,455,455,473,560,8,X
00235.mp4,5,140,B,2,1,2,488,30,479,610,500,430,8,X
00235.mp4,6,161,B,2,2,1,493,342,533,647,569,402,3,X
00235.mp4,7,193,A,2,2,1,731,153,764,364,660,608,3,X
00235.mp4,8,221,B,2,1,2,443,496,466,580,639,370,8,X
00235.mp4,9,253,A,2,2,1,476,98,479,365,511,580,3,X
00235.mp4,10,305,B,1,2,1,0,0,366,644,566,392,3,X
00235.mp4,11,322,A,2,1,2,755,373,733,402,523,641,6,X
00235.mp4,12,349,A,2,1,2,788,473,796,434,580,606,2,A
00236.mp4,1,37,A,2,2,2,620,270,623,370,591,540,6,X
00236.mp4,2,67,A,2,1,2,0,0,592,337,614,484,6,B
00237.mp4,1,9,A,2,1,2,0,0,622,346,531,547,1,X
00237.mp4,2,34,B,2,1,2,511,363,494,524,610,344,6,X
00237.mp4,3,57,A,2,2,2,501,326,508,382,527,515,8,X
00237.mp4,4,104,B,1,2,1,795,212,856,608,686,344,3,X
00237.mp4,5,155,B,2,2,2,797,465,811,567,630,306,6,X
00237.mp4,6,184,A,2,1,2,773,285,747,374,744,554,9,X
00237.mp4,7,197,A,2,1,2,613,383,672,380,601,554,6,X
00237.mp4,8,212,A,2,1,2,584,237,577,366,575,545,6,B
00238.mp4,1,56,B,2,1,2,0,0,602,593,567,434,1,X
00238.mp4,2,70,A,2,2,2,563,371,591,456,590,592,8,X
00238.mp4,3,103,A,2,2,2,536,358,528,458,590,593,6,X
00238.mp4,4,129,A,2,1,2,835,420,691,437,739,612,6,X
00238.mp4,5,150,A,2,2,1,0,0,702,425,754,654,6,X
00238.mp4,6,176,B,2,2,1,0,0,837,679,786,416,6,A
00239.mp4,1,7,A,2,1,2,0,0,631,344,518,559,1,X
00239.mp4,2,31,B,2,1,2,585,289,583,531,584,345,6,X
00239.mp4,3,73,A,2,2,1,526,122,519,294,555,545,3,X
00239.mp4,4,92,B,2,1,2,446,487,476,546,550,298,6,X
00239.mp4,5,128,A,2,1,2,476,293,514,370,536,563,6,X
00239.mp4,6,149,B,1,2,1,446,368,475,583,526,350,3,X
00239.mp4,7,164,A,2,2,2,492,272,513,335,473,603,6,X
00239.mp4,8,184,B,2,2,2,638,263,659,533,646,334,6,X
00239.mp4,9,194,B,2,2,2,690,365,697,522,670,337,6,X
00239.mp4,10,221,A,2,2,2,736,330,717,401,705,502,8,X
00239.mp4,11,271,B,2,2,1,557,363,527,616,589,347,3,X
00239.mp4,12,345,B,2,2,1,804,400,796,644,656,327,7,X
00239.mp4,13,371,A,2,1,2,806,336,784,354,755,601,6,X
00239.mp4,14,402,B,2,2,2,808,415,800,519,727,352,6,X
00239.mp4,15,452,A,1,2,1,528,131,541,295,599,533,5,X
00239.mp4,16,480,B,1,2,1,456,361,460,586,553,318,5,X
00239.mp4,17,512,A,2,2,1,503,140,500,303,529,569,5,X
00239.mp4,18,536,B,2,2,2,816,430,820,553,594,305,6,X
00239.mp4,19,570,A,2,1,2,821,328,794,375,722,545,6,X
00239.mp4,20,585,B,2,2,2,840,213,745,558,758,370,6,X
00239.mp4,21,606,B,2,2,1,848,420,835,633,702,347,3,X
00239.mp4,22,634,A,2,1,2,497,336,509,364,630,586,6,X
00239.mp4,23,640,A,2,2,2,477,288,489,363,586,590,6,X
00239.mp4,24,668,B,1,2,1,542,205,563,613,554,342,3,X
00239.mp4,25,704,A,2,2,1,758,180,770,313,684,565,7,X
00239.mp4,26,735,B,2,1,2,473,451,495,543,640,324,6,X
00239.mp4,27,764,A,2,2,2,491,336,526,377,505,533,8,X
00239.mp4,28,805,B,2,2,1,516,290,489,595,563,349,5,X
00239.mp4,29,832,A,2,2,1,501,152,509,311,530,598,3,X
00239.mp4,30,870,B,1,2,1,0,0,409,612,557,331,5,X
00239.mp4,31,890,A,2,2,2,752,296,761,353,565,643,6,X
00239.mp4,32,926,B,2,2,2,780,382,788,510,720,355,8,X
00239.mp4,33,967,A,2,2,2,544,263,526,386,730,512,8,X
00239.mp4,34,1007,B,2,2,1,798,338,795,641,676,345,7,X
00239.mp4,35,1029,A,2,1,2,726,13,735,332,730,619,6,X
00239.mp4,36,1065,B,2,1,2,460,506,474,553,673,302,6,X
00239.mp4,37,1098,A,2,1,2,507,312,534,373,510,537,8,X
00239.mp4,38,1129,B,1,2,1,461,293,477,597,532,345,3,X
00239.mp4,39,1167,A,1,2,1,502,198,515,300,566,570,5,X
00239.mp4,40,1186,B,2,2,2,406,496,450,553,536,308,6,A
00240.mp4,1,15,B,2,1,2,691,309,661,541,700,346,1,X
00240.mp4,2,44,B,2,1,2,0,0,574,550,674,353,6,X
00240.mp4,3,67,A,2,2,1,533,215,528,331,564,532,4,X
00240.mp4,4,106,A,2,2,2,483,268,502,351,529,550,6,X
00240.mp4,5,131,B,2,1,2,517,308,485,543,565,341,9,X
00240.mp4,6,197,A,2,1,2,0,0,826,269,653,590,1,A
00241.mp4,1,45,A,2,1,2,635,330,626,433,584,581,1,X
00241.mp4,2,64,A,2,2,2,638,368,630,436,652,561,6,X
00241.mp4,3,81,A,2,1,2,747,333,766,454,688,572,6,X
00241.mp4,4,163,B,2,2,2,850,502,846,591,713,403,6,X
00241.mp4,5,201,B,2,2,2,0,0,770,606,732,446,3,B
00242.mp4,1,7,B,2,1,2,0,0,580,578,683,412,1,X
00242.mp4,2,34,A,2,2,2,0,0,624,421,582,577,6,X
00242.mp4,3,59,B,2,1,2,446,358,455,549,565,414,8,X
00242.mp4,4,93,A,2,2,1,493,178,510,359,521,573,3,X
00242.mp4,5,110,B,2,1,2,465,385,459,590,556,370,6,X
00242.mp4,6,133,A,2,2,2,511,351,514,411,527,587,8,X
00242.mp4,7,161,B,2,2,2,638,288,678,549,599,406,8,X
00242.mp4,8,189,A,2,2,1,762,67,765,395,718,568,3,X
00242.mp4,9,217,B,2,2,1,0,0,689,621,653,376,8,X
00242.mp4,10,264,B,2,2,2,822,262,792,582,774,394,6,X
00242.mp4,11,282,B,2,2,2,826,349,834,546,736,399,6,X
00242.mp4,12,317,A,1,2,1,762,112,732,357,777,567,3,X
00242.mp4,13,351,B,1,2,1,548,322,520,617,644,380,3,X
00242.mp4,14,376,A,2,2,2,481,276,521,395,496,626,6,X
00242.mp4,15,396,B,2,1,2,465,427,470,573,570,398,8,X
00242.mp4,16,456,B,2,2,2,896,514,844,588,621,370,6,A
00243.mp4,1,11,A,2,1,2,656,257,678,331,601,529,1,X
00243.mp4,2,28,B,2,1,2,591,292,584,499,613,326,6,X
00243.mp4,3,70,A,2,1,2,0,0,514,333,563,522,1,A
00244.mp4,1,8,A,2,1,2,0,0,596,454,723,615,2,X
00244.mp4,2,31,A,2,2,2,0,0,594,456,721,614,2,X
00244.mp4,3,66,B,2,2,2,0,0,700,665,601,445,6,X
00244.mp4,4,94,B,2,2,1,820,363,811,663,699,437,5,X
00244.mp4,5,124,B,2,2,2,742,335,754,608,753,440,6,X
00244.mp4,6,138,B,2,2,2,0,0,635,578,655,433,6,X
